ts,type,slug,tick,data
1767453704.763211,quote,btc-updown-15m-1767453300,83,"{""type"": ""quote"", ""tick"": 83, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.6"", ""ask"": ""0.61""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.39"", ""ask"": ""0.39""}}}"
1767453705.7661386,tick,btc-updown-15m-1767453300,84,"{""type"": ""tick"", ""tick"": 84, ""slug"": ""btc-updown-15m-1767453300""}"
1767453707.0457811,quote,btc-updown-15m-1767453300,84,"{""type"": ""quote"", ""tick"": 84, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.68"", ""ask"": ""0.69""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.31"", ""ask"": ""0.32""}}}"
1767453708.0487814,tick,btc-updown-15m-1767453300,85,"{""type"": ""tick"", ""tick"": 85, ""slug"": ""btc-updown-15m-1767453300""}"
1767453709.2661407,quote,btc-updown-15m-1767453300,85,"{""type"": ""quote"", ""tick"": 85, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.7"", ""ask"": ""0.71""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.3"", ""ask"": ""0.28""}}}"
1767453710.2677665,tick,btc-updown-15m-1767453300,86,"{""type"": ""tick"", ""tick"": 86, ""slug"": ""btc-updown-15m-1767453300""}"
1767453711.52363,quote,btc-updown-15m-1767453300,86,"{""type"": ""quote"", ""tick"": 86, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.72"", ""ask"": ""0.75""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.25"", ""ask"": ""0.27""}}}"
1767453712.5256972,tick,btc-updown-15m-1767453300,87,"{""type"": ""tick"", ""tick"": 87, ""slug"": ""btc-updown-15m-1767453300""}"
1767453713.801068,quote,btc-updown-15m-1767453300,87,"{""type"": ""quote"", ""tick"": 87, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.74"", ""ask"": ""0.75""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.25"", ""ask"": ""0.25""}}}"
1767453714.803633,tick,btc-updown-15m-1767453300,88,"{""type"": ""tick"", ""tick"": 88, ""slug"": ""btc-updown-15m-1767453300""}"
1767453716.0902514,quote,btc-updown-15m-1767453300,88,"{""type"": ""quote"", ""tick"": 88, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.74"", ""ask"": ""0.74""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.26"", ""ask"": ""0.28""}}}"
1767453717.0940187,tick,btc-updown-15m-1767453300,89,"{""type"": ""tick"", ""tick"": 89, ""slug"": ""btc-updown-15m-1767453300""}"
1767453718.415673,quote,btc-updown-15m-1767453300,89,"{""type"": ""quote"", ""tick"": 89, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.75"", ""ask"": ""0.77""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.23"", ""ask"": ""0.26""}}}"
1767453719.4198775,tick,btc-updown-15m-1767453300,90,"{""type"": ""tick"", ""tick"": 90, ""slug"": ""btc-updown-15m-1767453300""}"
1767453720.7379882,quote,btc-updown-15m-1767453300,90,"{""type"": ""quote"", ""tick"": 90, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.75"", ""ask"": ""0.77""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.23"", ""ask"": ""0.24""}}}"
1767453721.7418692,tick,btc-updown-15m-1767453300,91,"{""type"": ""tick"", ""tick"": 91, ""slug"": ""btc-updown-15m-1767453300""}"
1767453723.0403872,quote,btc-updown-15m-1767453300,91,"{""type"": ""quote"", ""tick"": 91, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.82"", ""ask"": ""0.82""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.18"", ""ask"": ""0.2""}}}"
1767453724.0426276,tick,btc-updown-15m-1767453300,92,"{""type"": ""tick"", ""tick"": 92, ""slug"": ""btc-updown-15m-1767453300""}"
1767453725.3262365,quote,btc-updown-15m-1767453300,92,"{""type"": ""quote"", ""tick"": 92, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.8"", ""ask"": ""0.82""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.18"", ""ask"": ""0.2""}}}"
1767453726.3291867,tick,btc-updown-15m-1767453300,93,"{""type"": ""tick"", ""tick"": 93, ""slug"": ""btc-updown-15m-1767453300""}"
1767453727.6449926,quote,btc-updown-15m-1767453300,93,"{""type"": ""quote"", ""tick"": 93, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.82"", ""ask"": ""0.83""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.17"", ""ask"": ""0.18""}}}"
1767453728.647926,tick,btc-updown-15m-1767453300,94,"{""type"": ""tick"", ""tick"": 94, ""slug"": ""btc-updown-15m-1767453300""}"
1767453729.910804,quote,btc-updown-15m-1767453300,94,"{""type"": ""quote"", ""tick"": 94, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.81"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.17"", ""ask"": ""0.18""}}}"
1767453730.9132826,tick,btc-updown-15m-1767453300,95,"{""type"": ""tick"", ""tick"": 95, ""slug"": ""btc-updown-15m-1767453300""}"
1767453732.2670934,quote,btc-updown-15m-1767453300,95,"{""type"": ""quote"", ""tick"": 95, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.82"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.16"", ""ask"": ""0.18""}}}"
1767453733.268606,tick,btc-updown-15m-1767453300,96,"{""type"": ""tick"", ""tick"": 96, ""slug"": ""btc-updown-15m-1767453300""}"
1767453734.5510757,quote,btc-updown-15m-1767453300,96,"{""type"": ""quote"", ""tick"": 96, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.85"", ""ask"": ""0.86""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.13"", ""ask"": ""0.16""}}}"
1767453735.5527532,tick,btc-updown-15m-1767453300,97,"{""type"": ""tick"", ""tick"": 97, ""slug"": ""btc-updown-15m-1767453300""}"
1767453736.8918853,quote,btc-updown-15m-1767453300,97,"{""type"": ""quote"", ""tick"": 97, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.86"", ""ask"": ""0.88""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.12"", ""ask"": ""0.13""}}}"
1767453737.8937936,tick,btc-updown-15m-1767453300,98,"{""type"": ""tick"", ""tick"": 98, ""slug"": ""btc-updown-15m-1767453300""}"
1767453739.1493464,quote,btc-updown-15m-1767453300,98,"{""type"": ""quote"", ""tick"": 98, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.86"", ""ask"": ""0.88""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.12"", ""ask"": ""0.14""}}}"
1767453740.1512296,tick,btc-updown-15m-1767453300,99,"{""type"": ""tick"", ""tick"": 99, ""slug"": ""btc-updown-15m-1767453300""}"
1767453741.4269474,quote,btc-updown-15m-1767453300,99,"{""type"": ""quote"", ""tick"": 99, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.87"", ""ask"": ""0.87""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.12"", ""ask"": ""0.14""}}}"
1767453742.4305918,tick,btc-updown-15m-1767453300,100,"{""type"": ""tick"", ""tick"": 100, ""slug"": ""btc-updown-15m-1767453300""}"
1767453743.78714,quote,btc-updown-15m-1767453300,100,"{""type"": ""quote"", ""tick"": 100, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.81"", ""ask"": ""0.82""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.2"", ""ask"": ""0.22""}}}"
1767453744.7898893,tick,btc-updown-15m-1767453300,101,"{""type"": ""tick"", ""tick"": 101, ""slug"": ""btc-updown-15m-1767453300""}"
1767453746.0440645,quote,btc-updown-15m-1767453300,101,"{""type"": ""quote"", ""tick"": 101, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.79"", ""ask"": ""0.8""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.2"", ""ask"": ""0.21""}}}"
1767453747.0459886,tick,btc-updown-15m-1767453300,102,"{""type"": ""tick"", ""tick"": 102, ""slug"": ""btc-updown-15m-1767453300""}"
1767453748.3300352,quote,btc-updown-15m-1767453300,102,"{""type"": ""quote"", ""tick"": 102, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.78"", ""ask"": ""0.81""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.19"", ""ask"": ""0.22""}}}"
1767453749.3329964,tick,btc-updown-15m-1767453300,103,"{""type"": ""tick"", ""tick"": 103, ""slug"": ""btc-updown-15m-1767453300""}"
1767453750.6591861,quote,btc-updown-15m-1767453300,103,"{""type"": ""quote"", ""tick"": 103, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.78"", ""ask"": ""0.79""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.21"", ""ask"": ""0.23""}}}"
1767453751.6633105,tick,btc-updown-15m-1767453300,104,"{""type"": ""tick"", ""tick"": 104, ""slug"": ""btc-updown-15m-1767453300""}"
1767453752.9844563,quote,btc-updown-15m-1767453300,104,"{""type"": ""quote"", ""tick"": 104, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.69"", ""ask"": ""0.7""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.27"", ""ask"": ""0.29""}}}"
1767453753.9870236,tick,btc-updown-15m-1767453300,105,"{""type"": ""tick"", ""tick"": 105, ""slug"": ""btc-updown-15m-1767453300""}"
1767453755.2879994,quote,btc-updown-15m-1767453300,105,"{""type"": ""quote"", ""tick"": 105, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.71"", ""ask"": ""0.72""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.28"", ""ask"": ""0.33""}}}"
1767453756.29251,tick,btc-updown-15m-1767453300,106,"{""type"": ""tick"", ""tick"": 106, ""slug"": ""btc-updown-15m-1767453300""}"
1767453757.529831,quote,btc-updown-15m-1767453300,106,"{""type"": ""quote"", ""tick"": 106, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.69"", ""ask"": ""0.7""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.3"", ""ask"": ""0.31""}}}"
1767453758.533761,tick,btc-updown-15m-1767453300,107,"{""type"": ""tick"", ""tick"": 107, ""slug"": ""btc-updown-15m-1767453300""}"
1767453759.7570343,quote,btc-updown-15m-1767453300,107,"{""type"": ""quote"", ""tick"": 107, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.69"", ""ask"": ""0.7""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.3"", ""ask"": ""0.31""}}}"
1767453760.7591214,tick,btc-updown-15m-1767453300,108,"{""type"": ""tick"", ""tick"": 108, ""slug"": ""btc-updown-15m-1767453300""}"
1767453762.0197928,quote,btc-updown-15m-1767453300,108,"{""type"": ""quote"", ""tick"": 108, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.69"", ""ask"": ""0.71""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.29"", ""ask"": ""0.31""}}}"
1767453763.0244124,tick,btc-updown-15m-1767453300,109,"{""type"": ""tick"", ""tick"": 109, ""slug"": ""btc-updown-15m-1767453300""}"
1767453764.4203873,quote,btc-updown-15m-1767453300,109,"{""type"": ""quote"", ""tick"": 109, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.7"", ""ask"": ""0.72""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.28"", ""ask"": ""0.29""}}}"
1767453765.423488,tick,btc-updown-15m-1767453300,110,"{""type"": ""tick"", ""tick"": 110, ""slug"": ""btc-updown-15m-1767453300""}"
1767453766.662247,quote,btc-updown-15m-1767453300,110,"{""type"": ""quote"", ""tick"": 110, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.71"", ""ask"": ""0.73""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.27"", ""ask"": ""0.28""}}}"
1767453767.6638458,tick,btc-updown-15m-1767453300,111,"{""type"": ""tick"", ""tick"": 111, ""slug"": ""btc-updown-15m-1767453300""}"
1767453768.927022,quote,btc-updown-15m-1767453300,111,"{""type"": ""quote"", ""tick"": 111, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.72"", ""ask"": ""0.74""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0.26"", ""ask"": ""0.28""}}}"
