enter_1,stop_drop,take_profit,entry_cap,t_enter,stop_confirm,stable,pnl,mdd,score,janfeb,mar03,sim,val,W,L,fills
0.8,0.06,0.99,0.95,300,0,60,-27.68,-29.99,-42.68,-14.77,-1.59,-11.32,-12.91,73,70,308
0.85,0.12,0.99,0.95,450,20,0,-25.74,-34.31,-42.9,-9.8,-2.56,-13.38,-15.94,144,64,420
0.85,0.06,0.98,0.95,450,20,60,-26.81,-32.22,-42.92,-12.49,2.8,-17.12,-14.32,103,41,290
0.85,0.08,0.98,0.9,450,20,15,-24.89,-36.23,-43.01,-4.46,0.78,-21.21,-20.43,102,59,322
0.9,0.12,0.98,0.95,450,0,15,-27.21,-31.62,-43.02,-9.75,-1.99,-15.47,-17.46,125,54,362
0.8,0.08,0.99,0.95,450,20,30,-25.31,-35.72,-43.17,-7.03,-1.15,-17.13,-18.28,127,73,404
0.85,0.1,0.99,0.95,300,0,0,-26.92,-32.53,-43.18,-7.9,-5.2,-13.82,-19.02,97,79,356
0.9,0.12,0.99,0.95,300,0,15,-28.09,-30.3,-43.24,-12.64,0.8,-16.25,-15.45,95,44,288
0.85,0.08,0.98,0.9,450,0,15,-26.48,-33.82,-43.39,-6.06,-2.61,-17.81,-20.42,76,85,322
0.8,0.08,0.98,0.95,300,0,15,-27.86,-31.06,-43.39,-12.36,-0.78,-14.72,-15.5,93,80,362
0.9,0.12,0.99,0.95,450,0,0,-26.1,-34.75,-43.48,0.51,-0.39,-26.22,-26.61,122,70,388
0.9,0.12,0.98,0.95,300,20,15,-27.4,-32.21,-43.51,-16.76,-0.3,-10.34,-10.64,111,29,288
0.8,0.12,0.99,0.95,300,0,30,-27.25,-32.66,-43.58,-13.45,2.8,-16.6,-13.8,105,62,350
0.85,0.06,0.98,0.95,450,20,30,-26.52,-34.23,-43.64,-5.58,1.23,-22.17,-20.94,122,59,362
0.85,0.06,0.98,0.9,450,20,15,-26.29,-35.13,-43.86,-3.25,0.17,-23.21,-23.04,97,64,322
0.8,0.08,0.99,0.95,300,0,60,-28.53,-30.84,-43.95,-14.24,-0.97,-13.32,-14.29,82,61,306
0.8,0.1,0.98,0.95,450,30,0,-22.46,-43.01,-43.97,-8.14,-0.76,-13.56,-14.32,138,79,446
0.85,0.1,0.99,0.95,300,30,15,-28.06,-31.97,-44.05,-11.75,1.71,-18.02,-16.31,117,43,322
0.9,0.06,0.98,0.95,450,30,0,-27.33,-33.44,-44.05,-8.05,1.31,-20.59,-19.28,134,59,388
0.85,0.12,0.99,0.95,450,30,0,-25.24,-37.64,-44.06,-0.99,-4.57,-19.68,-24.25,147,61,420
0.9,0.1,0.98,0.95,450,20,0,-28.31,-31.92,-44.27,-11.35,1.1,-18.06,-16.96,141,52,388
0.9,0.06,0.98,0.9,450,20,0,-28.89,-30.79,-44.29,-11.46,1.92,-19.35,-17.43,102,57,320
0.9,0.06,0.99,0.9,450,30,0,-28.49,-31.59,-44.29,-14.86,3.31,-16.94,-13.63,105,54,320
0.8,0.12,0.98,0.9,450,20,0,-27.11,-34.41,-44.32,-23.95,0.85,-4.01,-3.16,122,75,406
0.8,0.12,0.99,0.95,450,20,15,-26.23,-36.2,-44.33,-16.38,-1.94,-7.91,-9.85,140,66,416
0.9,0.1,0.99,0.95,450,0,0,-27.36,-34.06,-44.39,-4.64,0.4,-23.12,-22.72,114,78,388
0.8,0.1,0.98,0.9,450,20,0,-27.2,-34.5,-44.45,-22.35,2.06,-6.91,-4.85,117,79,410
0.8,0.12,0.99,0.95,300,20,0,-26.92,-35.07,-44.46,-19.14,1.14,-8.92,-7.78,126,60,380
0.85,0.08,0.99,0.95,300,30,15,-28.34,-32.25,-44.47,-13.75,1.13,-15.72,-14.59,115,45,322
0.85,0.06,0.99,0.95,180,0,0,-28.95,-31.05,-44.48,-12.63,2.13,-18.45,-16.32,50,66,236
0.9,0.12,0.98,0.95,450,30,15,-27.11,-34.82,-44.52,-8.54,-3.9,-14.67,-18.57,142,37,362
0.8,0.12,0.99,0.95,180,30,0,-28.41,-32.41,-44.62,-15.9,3.04,-15.55,-12.51,88,44,270
0.8,0.08,0.99,0.95,450,30,0,-24.05,-41.24,-44.67,-5.9,-0.77,-17.38,-18.15,133,84,450
0.85,0.06,0.99,0.9,450,20,15,-26.74,-35.94,-44.71,-2.19,0.87,-25.42,-24.55,95,66,322
0.8,0.1,0.98,0.95,450,20,30,-26.62,-36.32,-44.78,-7.13,-4.28,-15.21,-19.49,136,63,402
0.8,0.08,0.98,0.95,300,0,0,-28.81,-32.01,-44.82,-14.86,0.91,-14.86,-13.95,97,89,402
0.85,0.12,0.98,0.95,450,0,15,-27.79,-34.09,-44.84,-7.49,-3.14,-17.16,-20.3,123,74,394
0.9,0.12,0.98,0.95,450,20,0,-28.82,-32.22,-44.93,-13.65,-0.28,-14.89,-15.17,144,49,388
0.9,0.06,0.98,0.95,450,20,0,-28.75,-32.76,-45.13,-4.85,1.51,-25.41,-23.9,128,65,388
0.8,0.06,0.99,0.95,450,20,0,-26.98,-36.31,-45.14,-16.06,1.03,-11.95,-10.92,121,95,454
0.8,0.1,0.99,0.95,300,0,15,-28.2,-34.01,-45.21,-12.8,0.72,-16.12,-15.4,99,73,364
0.85,0.06,0.98,0.95,300,30,15,-28.97,-32.57,-45.26,-14.45,1.22,-15.74,-14.52,115,46,322
0.9,0.1,0.99,0.95,300,30,15,-28.96,-32.81,-45.36,-16.84,0.6,-12.72,-12.12,106,33,288
0.85,0.12,0.99,0.95,300,20,15,-28.95,-32.86,-45.38,-13.35,0.92,-16.52,-15.6,117,43,322
0.8,0.06,0.98,0.95,450,20,30,-27.37,-36.07,-45.41,-3.33,-4.17,-19.87,-24.04,123,77,406
0.8,0.08,0.99,0.9,300,0,0,-29.25,-32.35,-45.43,-11.3,1.04,-18.99,-17.95,71,87,348
0.8,0.1,0.98,0.95,180,0,15,-29.04,-32.84,-45.46,-25.15,2.01,-5.9,-3.89,69,47,246
0.8,0.06,0.99,0.95,180,0,30,-29.57,-32.17,-45.66,-20.23,3.21,-12.55,-9.34,47,55,218
0.8,0.06,0.98,0.9,180,0,0,-28.99,-33.59,-45.79,-10.1,-0.09,-18.8,-18.89,48,70,250
0.8,0.08,0.99,0.9,300,0,15,-29.64,-32.64,-45.96,-11.3,-0.15,-18.19,-18.34,65,79,302
0.8,0.12,0.99,0.95,450,30,15,-28.34,-35.45,-46.07,-13.18,-2.55,-12.61,-15.16,143,63,416
0.85,0.12,0.99,0.95,450,0,15,-28.41,-35.52,-46.17,-3.92,-2.54,-21.95,-24.49,119,77,394
0.8,0.1,0.99,0.95,180,20,0,-29.49,-33.49,-46.24,-16.3,1.13,-14.32,-13.19,83,49,274
0.9,0.08,0.99,0.95,450,30,0,-29.59,-33.4,-46.29,-12.59,1.42,-18.42,-17.0,135,57,388
0.8,0.08,0.99,0.95,180,0,15,-29.71,-33.71,-46.57,-22.3,2.61,-10.02,-7.41,62,55,246
0.9,0.08,0.99,0.9,450,20,0,-30.09,-33.19,-46.69,-13.86,3.21,-19.44,-16.23,105,54,320
0.9,0.08,0.98,0.95,300,20,15,-30.5,-32.4,-46.7,-14.86,-0.69,-14.95,-15.64,105,35,288
0.85,0.08,0.99,0.95,450,30,15,-29.46,-34.67,-46.8,-10.39,-0.55,-18.52,-19.07,135,61,394
0.9,0.06,0.99,0.9,450,20,0,-30.56,-32.66,-46.89,-9.06,2.62,-24.12,-21.5,100,59,320
0.85,0.06,0.99,0.95,450,30,15,-29.27,-35.28,-46.91,-6.58,-0.47,-22.22,-22.69,127,69,394
0.9,0.06,0.98,0.95,300,30,15,-30.69,-32.59,-46.99,-17.35,-0.6,-12.74,-13.34,107,33,288
0.8,0.08,0.98,0.95,300,0,30,-30.42,-33.42,-47.13,-16.26,2.2,-16.36,-14.16,94,73,352
0.9,0.12,0.99,0.95,450,30,15,-30.09,-34.23,-47.2,-9.67,-3.1,-17.32,-20.42,137,41,362
0.8,0.06,0.98,0.95,450,0,30,-28.89,-36.69,-47.24,-5.46,-5.67,-17.76,-23.43,92,108,420
0.8,0.08,0.98,0.95,450,20,0,-28.69,-37.1,-47.24,-18.58,0.94,-11.05,-10.11,129,87,450
0.85,0.1,0.98,0.95,450,20,15,-28.37,-37.78,-47.26,-3.99,-0.57,-23.81,-24.38,139,58,394
0.9,0.12,0.99,0.95,300,30,15,-30.26,-34.11,-47.31,-16.64,0.6,-14.22,-13.62,107,32,288
0.85,0.08,0.99,0.9,450,0,15,-29.14,-36.97,-47.63,-6.58,-2.11,-20.45,-22.56,73,88,322
0.8,0.12,0.98,0.95,180,20,0,-30.57,-34.37,-47.76,-16.4,0.12,-14.29,-14.17,88,44,270
0.8,0.06,0.99,0.9,180,0,0,-30.54,-34.64,-47.86,-12.1,0.11,-18.55,-18.44,47,71,250
0.8,0.06,0.99,0.95,180,30,15,-30.7,-34.7,-48.05,-26.2,4.52,-9.02,-4.5,77,37,236
0.8,0.1,0.99,0.95,450,30,15,-29.95,-36.56,-48.23,-11.58,-1.95,-16.42,-18.37,138,68,416
0.8,0.1,0.98,0.9,180,0,0,-30.69,-35.19,-48.29,-19.8,-2.09,-8.8,-10.89,59,58,250
0.85,0.08,0.99,0.9,450,20,15,-30.04,-36.54,-48.31,-8.1,1.48,-23.42,-21.94,99,62,322
0.9,0.06,0.99,0.95,450,20,0,-31.05,-35.16,-48.63,-3.39,2.31,-29.97,-27.66,123,69,388
0.85,0.06,0.99,0.95,300,30,15,-31.14,-35.05,-48.67,-14.04,2.02,-19.12,-17.1,111,49,322
0.8,0.08,0.98,0.9,180,0,0,-30.79,-36.29,-48.94,-19.3,-1.09,-10.4,-11.49,56,62,250
0.85,0.06,0.99,0.95,450,20,30,-30.09,-38.14,-49.16,-5.86,2.03,-26.26,-24.23,117,64,362
0.8,0.06,0.98,0.95,450,20,60,-30.08,-38.23,-49.2,-10.54,-2.07,-17.47,-19.54,114,63,360
0.9,0.08,0.98,0.95,300,30,15,-32.19,-34.09,-49.24,-21.46,0.01,-10.74,-10.73,108,32,288
0.8,0.06,0.99,0.95,450,0,30,-29.94,-38.65,-49.27,-9.99,-5.37,-14.58,-19.95,87,113,422
0.85,0.1,0.99,0.95,450,20,15,-30.86,-37.67,-49.7,-5.59,0.13,-25.4,-25.27,135,61,394
0.9,0.1,0.98,0.95,300,20,15,-32.51,-34.41,-49.72,-19.86,-0.3,-12.35,-12.65,106,34,288
0.8,0.06,0.98,0.95,180,0,15,-32.34,-34.84,-49.76,-18.75,1.71,-15.3,-13.59,56,61,246
0.85,0.06,0.99,0.95,450,20,15,-30.42,-38.93,-49.89,-0.29,0.23,-30.36,-30.13,121,75,394
0.8,0.08,0.99,0.95,450,20,0,-31.2,-37.39,-49.9,-19.6,1.64,-13.24,-11.6,127,90,450
0.8,0.1,0.99,0.95,450,30,0,-27.3,-45.53,-50.07,-9.16,-0.06,-18.08,-18.14,134,83,446
0.9,0.06,0.99,0.95,300,30,15,-32.65,-34.86,-50.08,-16.93,0.2,-15.92,-15.72,103,36,288
0.8,0.06,0.99,0.95,450,20,30,-30.25,-39.66,-50.08,-4.85,-3.57,-21.83,-25.4,121,80,406
0.9,0.06,0.99,0.95,450,30,0,-32.2,-36.01,-50.21,-9.99,2.11,-24.32,-22.21,129,63,388
0.8,0.08,0.99,0.95,450,20,60,-31.75,-37.06,-50.28,-12.69,-2.27,-16.79,-19.06,115,62,354
0.85,0.12,0.99,0.95,300,30,15,-32.35,-36.26,-50.48,-14.05,0.72,-19.02,-18.3,118,42,322
0.8,0.1,0.99,0.95,180,0,15,-32.46,-36.46,-50.69,-27.95,2.61,-7.12,-4.51,65,51,246
0.9,0.06,0.99,0.95,450,30,15,-32.39,-36.7,-50.74,-12.57,-1.4,-18.42,-19.82,127,51,362
0.8,0.08,0.99,0.9,180,0,0,-32.11,-37.31,-50.77,-21.2,-0.89,-10.02,-10.91,55,63,250
0.8,0.1,0.99,0.9,450,20,0,-31.3,-39.4,-51.0,-24.98,2.76,-9.08,-6.32,115,82,410
0.8,0.08,0.99,0.95,300,0,30,-32.98,-36.49,-51.22,-18.15,3.0,-17.83,-14.83,89,77,354
0.9,0.08,0.99,0.95,300,20,15,-33.59,-35.8,-51.49,-14.54,0.11,-19.16,-19.05,101,38,288
0.85,0.06,0.98,0.95,450,20,15,-32.33,-38.34,-51.5,-3.39,-0.47,-28.47,-28.94,124,73,394
0.8,0.06,0.98,0.95,300,0,30,-33.39,-36.39,-51.59,-19.39,-0.89,-13.11,-14.0,81,86,354
0.8,0.1,0.99,0.9,180,0,0,-32.91,-37.51,-51.67,-22.7,-1.89,-8.32,-10.21,58,59,250
0.8,0.12,0.98,0.9,180,0,0,-33.2,-37.1,-51.75,-19.41,-2.09,-11.7,-13.79,63,54,250
0.9,0.1,0.98,0.95,450,30,15,-32.61,-38.72,-51.97,-13.44,-4.2,-14.97,-19.17,137,42,362
0.9,0.08,0.98,0.95,450,20,0,-32.54,-39.05,-52.07,-8.95,1.22,-24.81,-23.59,133,60,388
0.9,0.08,0.99,0.95,300,30,15,-34.05,-36.3,-52.2,-21.04,0.81,-13.82,-13.01,104,35,288
0.9,0.1,0.99,0.95,450,20,0,-33.58,-37.39,-52.27,-13.19,1.9,-22.29,-20.39,136,56,388
0.85,0.06,0.99,0.95,300,0,0,-34.45,-35.66,-52.28,-19.48,-4.48,-10.49,-14.97,73,103,356
0.9,0.08,0.98,0.95,450,30,15,-32.99,-39.1,-52.54,-15.74,-2.18,-15.07,-17.25,135,44,362
0.85,0.06,0.98,0.95,300,0,0,-34.79,-35.69,-52.64,-19.99,-4.88,-9.92,-14.8,76,100,356
0.8,0.06,0.99,0.95,450,20,60,-33.22,-38.92,-52.68,-12.39,-1.37,-19.46,-20.83,110,66,360
0.9,0.06,0.98,0.95,300,20,15,-34.9,-35.8,-52.8,-15.86,-1.1,-17.94,-19.04,101,39,288
0.9,0.12,0.98,0.95,450,20,15,-32.8,-40.01,-52.81,-13.84,-1.79,-17.17,-18.96,139,40,362
0.8,0.1,0.98,0.95,180,0,0,-33.62,-38.52,-52.88,-24.75,-0.58,-8.29,-8.87,70,62,284
0.9,0.12,0.99,0.95,450,20,0,-33.99,-37.8,-52.89,-15.39,0.52,-19.12,-18.6,139,53,388
0.8,0.12,0.99,0.9,450,20,0,-33.08,-40.58,-53.37,-26.42,1.55,-8.21,-6.66,118,78,406
0.8,0.08,0.98,0.95,450,20,60,-34.11,-38.51,-53.37,-16.03,-3.07,-15.01,-18.08,118,59,354
0.85,0.08,0.98,0.95,450,20,15,-32.7,-41.61,-53.51,-4.98,-0.35,-27.37,-27.72,131,66,394
0.9,0.06,0.98,0.95,450,30,15,-33.91,-39.32,-53.57,-16.04,-2.2,-15.67,-17.87,131,48,362
0.85,0.08,0.99,0.95,300,0,0,-35.17,-37.28,-53.81,-15.05,-5.2,-14.92,-20.12,85,91,356
0.8,0.06,0.99,0.95,180,0,15,-35.19,-37.89,-54.14,-20.75,2.21,-16.65,-14.44,53,64,246
0.9,0.1,0.99,0.95,300,20,15,-35.5,-37.71,-54.35,-19.54,0.5,-16.46,-15.96,102,37,288
0.9,0.12,0.99,0.95,300,20,15,-34.96,-38.81,-54.36,-21.14,0.5,-14.32,-13.82,106,33,288
0.85,0.08,0.98,0.95,300,0,0,-35.91,-37.61,-54.72,-15.96,-5.8,-14.15,-19.95,88,88,356
0.9,0.06,0.99,0.95,300,20,15,-36.09,-37.3,-54.74,-15.54,-0.3,-20.25,-20.55,97,42,288
0.8,0.12,0.98,0.95,180,0,15,-35.34,-39.14,-54.91,-30.55,2.01,-6.8,-4.79,70,46,246
0.9,0.1,0.99,0.95,450,30,15,-35.79,-38.3,-54.94,-14.77,-3.4,-17.62,-21.02,132,46,362
0.8,0.12,0.99,0.9,180,0,0,-35.32,-39.32,-54.98,-22.21,-1.89,-11.22,-13.11,62,55,250
0.9,0.08,0.99,0.95,450,30,15,-36.17,-38.68,-55.51,-17.07,-1.38,-17.72,-19.1,130,48,362
0.8,0.06,0.99,0.95,300,0,30,-35.88,-39.29,-55.53,-20.28,-0.29,-15.31,-15.6,77,90,356
0.8,0.08,0.99,0.95,300,0,15,-35.85,-39.46,-55.58,-15.55,-0.08,-20.22,-20.3,86,86,364
0.9,0.08,0.99,0.95,450,20,15,-35.7,-40.21,-55.81,-12.67,-1.47,-21.56,-23.03,126,52,362
0.8,0.12,0.98,0.95,180,0,0,-35.97,-40.27,-56.11,-25.6,-0.58,-9.79,-10.37,74,58,284
0.9,0.06,0.99,0.95,450,20,15,-36.52,-39.63,-56.34,-13.17,-0.99,-22.36,-23.35,122,56,362
0.9,0.1,0.98,0.95,450,20,15,-35.26,-42.47,-56.5,-17.24,-1.8,-16.22,-18.02,134,45,362
0.85,0.08,0.99,0.95,450,20,15,-35.69,-42.0,-56.69,-6.78,0.35,-29.26,-28.91,127,69,394
0.8,0.08,0.99,0.95,300,0,0,-36.77,-40.18,-56.86,-16.85,-1.18,-18.74,-19.92,91,95,406
0.9,0.08,0.98,0.95,450,20,15,-36.09,-41.7,-56.94,-16.04,-2.27,-17.78,-20.05,130,49,362
0.9,0.12,0.99,0.95,450,20,15,-36.78,-40.39,-56.98,-15.07,-0.99,-20.72,-21.71,134,44,362
0.8,0.12,0.99,0.95,180,20,0,-36.93,-40.93,-57.4,-21.7,0.72,-15.95,-15.23,85,47,270
0.9,0.06,0.98,0.95,450,20,15,-36.91,-41.12,-57.47,-16.54,-1.79,-18.58,-20.37,126,53,362
0.8,0.1,0.99,0.95,180,0,0,-37.15,-42.15,-58.23,-27.55,0.02,-9.62,-9.6,67,65,284
0.8,0.12,0.99,0.95,180,0,15,-37.76,-41.76,-58.64,-32.35,2.61,-8.02,-5.41,67,49,246
0.8,0.08,0.98,0.95,180,0,0,-37.27,-42.77,-58.66,-27.4,0.42,-10.29,-9.87,64,69,284
0.8,0.1,0.98,0.95,450,20,0,-36.52,-44.32,-58.68,-25.68,0.93,-11.77,-10.84,132,84,450
0.9,0.08,0.99,0.95,450,20,0,-38.24,-42.35,-59.42,-10.89,2.02,-29.37,-27.35,128,64,388
0.8,0.12,0.98,0.95,450,20,0,-37.18,-44.98,-59.67,-32.86,0.64,-4.96,-4.32,138,79,446
0.8,0.06,0.98,0.95,180,0,0,-38.91,-43.51,-60.67,-21.43,1.42,-18.9,-17.48,55,78,284
0.9,0.1,0.99,0.95,450,20,15,-39.57,-43.18,-61.16,-18.67,-1.0,-19.9,-20.9,129,49,362
0.8,0.12,0.99,0.95,180,0,0,-39.5,-43.9,-61.45,-28.4,0.02,-11.12,-11.1,70,61,284
0.8,0.1,0.99,0.95,450,20,0,-38.75,-46.86,-62.18,-26.6,1.63,-13.78,-12.15,130,87,450
0.8,0.08,0.99,0.95,180,0,0,-40.8,-46.0,-63.8,-30.2,1.02,-11.62,-10.6,60,73,284
0.8,0.06,0.99,0.95,180,0,0,-42.23,-46.33,-65.4,-23.93,2.02,-20.32,-18.3,52,81,284
0.8,0.12,0.99,0.95,450,20,0,-41.87,-49.98,-66.86,-33.94,1.34,-9.27,-7.93,134,83,446
