cap,ma,tick_confirm,tp_sl,cooldown_sec,ban_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl
0.4,240,0,0.10/0.10,30,100,0.01,328,-24.203179149568136,-24.20317914956813,-36.3047687243522,-12.272119255019641
0.4,240,0,0.10/0.10,60,none,0.01,307,-23.657289139261728,-23.65728913926171,-35.48593370889258,-6.65354015054203
0.4,240,0,0.10/0.10,60,80,0.01,280,-24.31962913926173,-24.319629139261714,-36.47944370889259,-7.739240150542029
0.4,240,0,0.10/0.10,60,100,0.01,274,-21.686029139261723,-23.622499139261723,-33.49727870889259,-6.258740150542031
0.4,240,0,0.10/0.10,90,none,0.01,267,-19.566019139261726,-23.21407999999998,-31.173059139261717,-7.797402837109195
0.4,240,0,0.10/0.10,90,80,0.01,249,-20.59108913926173,-22.778469128955315,-31.980323703739387,-7.303902837109194
0.4,240,0,0.10/0.10,90,100,0.01,240,-18.93153913926173,-21.80981912895531,-29.836448703739386,-6.316902837109194
0.4,240,0,0.10/0.05,0,none,0.01,633,-63.44901827659099,-64.13472827659096,-95.51638241488646,-14.948231195318149
0.4,240,0,0.10/0.05,0,80,0.01,571,-54.944778276590995,-56.055288276590986,-82.9724224148865,-12.796472986362925
0.4,240,0,0.10/0.05,0,100,0.01,556,-51.542528276590986,-52.65303827659099,-77.86904741488648,-10.328972986362924
0.4,240,0,0.10/0.05,30,none,0.01,372,-21.699339149568132,-22.64127914956812,-33.01997872435219,-14.818677463974863
0.4,240,2,0.10/0.05,30,80,0.01,388,-71.56376914956812,-72.86933914956809,-107.99843872435216,-12.186235672930088
0.4,240,2,0.10/0.05,30,100,0.01,373,-68.43527914956812,-69.74084914956812,-103.30570372435218,-10.429277463974866
0.4,240,2,0.10/0.05,60,none,0.01,317,-43.69134913926172,-44.374719139261714,-65.87870870889257,-9.19821925501964
0.4,240,2,0.10/0.05,60,80,0.01,294,-37.894669139261715,-38.183239139261715,-56.98628870889257,-9.19821925501964
0.4,240,2,0.10/0.05,60,100,0.01,284,-38.311149139261715,-38.59971913926172,-57.61100870889258,-8.221040150542029
0.4,240,2,0.10/0.05,90,none,0.01,270,-42.04503913926173,-46.54440913926177,-65.31724370889262,-9.300340150542029
0.4,240,2,0.10/0.05,90,80,0.01,253,-35.465909139261726,-40.066579139261755,-55.49919870889261,-10.287340150542029
0.4,240,2,0.10/0.05,90,100,0.01,243,-36.579689139261724,-41.180359139261746,-57.169868708892594,-9.112761046064417
0.4,240,2,0.10/0.10,60,100,0.01,281,-39.62424913926172,-43.77267913926172,-61.510588708892584,-7.105877463974865
0.4,240,2,0.10/0.10,90,none,0.01,269,-46.32553913926172,-47.411239139261745,-70.03115870889259,-11.461919255019643
0.4,240,2,0.10/0.10,90,80,0.01,251,-37.772409139261725,-40.239909139261734,-57.89236370889259,-12.448919255019643
0.4,240,2,0.10/0.10,90,100,0.01,242,-37.76408913926173,-40.23158913926172,-57.87988370889259,-10.386040150542032
0.4,240,2,0.10/0.05,0,none,0.01,677,-90.59850916180696,-102.417409161807,-141.80721374271047,-20.797880449049487
0.4,240,2,0.10/0.05,0,80,0.01,614,-88.14602916180695,-92.98232916180699,-134.63719374271045,-18.932401344571876
0.4,240,2,0.10/0.05,0,100,0.01,590,-86.06686916180695,-90.903169161807,-131.51845374271045,-15.82628492666143
0.4,240,2,0.10/0.05,30,none,0.01,420,-73.13361914956812,-77.73035914956817,-111.99879872435221,-12.778435672930089
0.4,240,3,none,0,none,0.01,482,-50.45666749493448,-65.73379732373921,-83.32356615680408,-23.955456568452476
0.4,240,3,none,0,80,0.01,443,-49.81634749493447,-55.96816732373922,-77.80043115680408,-20.895756568452477
0.4,240,3,none,0,100,0.01,430,-53.54477749493447,-55.38249734435203,-81.23602616711048,-17.855698359497254
0.4,240,3,none,30,none,0.01,336,-39.56042748462808,-60.58025732373921,-69.85055614649768,-24.91039835949725
0.4,240,3,none,30,80,0.01,313,-51.412937484628074,-57.52149732373922,-80.17368614649769,-22.452719255019638
0.4,240,3,none,30,100,0.01,306,-48.43479748462808,-55.392177323739205,-76.13088614649769,-20.399661046064413
0.4,240,3,none,60,none,0.01,266,-34.146407484628085,-41.309117334045624,-54.8009661516509,-9.071881941586806
0.4,240,3,none,60,80,0.01,251,-33.23585748462809,-40.29986733404563,-53.385791151650906,-9.071881941586806
0.4,240,3,none,60,100,0.01,243,-36.32603748462809,-41.69186733404564,-57.17197115165091,-7.018823732631581
0.4,240,3,none,90,none,0.01,236,-44.6006074846281,-49.26713733404564,-69.23417615165093,-13.92941925501964
0.4,240,3,none,90,80,0.01,221,-47.55357748462809,-53.99670733404564,-74.5519311516509,-13.92941925501964
0.4,240,3,none,90,100,0.01,215,-45.424257484628086,-51.86738733404564,-71.35795115165091,-11.87636104606442
0.4,240,3,0.15/0.05,0,none,0.01,554,-73.36754645269451,-73.36754645269451,-110.05131967904177,-23.578131195318146
0.4,240,3,0.15/0.05,0,80,0.01,503,-73.0589673482169,-73.0589673482169,-109.58845102232534,-20.51843119531815
0.4,240,3,0.15/0.05,0,100,0.01,483,-66.17710734821692,-66.17710734821691,-99.26566102232538,-19.277793881885312
0.4,240,3,0.15/0.05,30,none,0.01,379,-66.41141644432057,-66.41141644432057,-99.61712466648085,-10.962405674218388
0.4,240,3,0.15/0.05,30,80,0.01,349,-62.927517339842964,-64.80611733984297,-95.33057600976446,-9.481905674218389
0.4,240,3,0.15/0.05,30,100,0.01,337,-58.12766733984296,-60.00626733984298,-88.13080100976444,-8.241268360785554
0.4,240,3,0.15/0.05,60,none,0.01,293,-28.65773644238814,-31.229336442388135,-44.27240466358221,-9.415261046064419
0.4,240,3,0.15/0.05,60,80,0.01,270,-31.96075733791053,-34.53235733791052,-49.226936006865785,-9.415261046064419
0.4,240,3,0.15/0.05,60,100,0.01,261,-30.768037337910535,-33.339637337910524,-47.4378560068658,-7.362202837109193
0.4,240,3,0.15/0.05,90,none,0.01,245,-44.99716554686576,-49.23796554686575,-69.61614832029863,-12.754840150542028
0.4,240,3,0.15/0.05,90,80,0.01,230,-39.89535644238815,-44.136156442388156,-61.96343466358223,-12.754840150542028
0.4,240,3,0.15/0.05,90,100,0.01,222,-40.20123644238815,-43.16763644238814,-61.785054663582216,-10.701781941586805
0.4,240,3,0.10/0.10,0,none,0.01,537,-72.64358645269452,-80.17868645269449,-112.73292967904177,-21.251793881885312
0.4,240,3,0.10/0.10,0,80,0.01,490,-80.1199673482169,-85.18756734821687,-122.71375102232534,-18.192093881885313
0.4,240,3,0.10/0.10,0,100,0.01,470,-72.78788734821691,-77.8554873482169,-111.71563102232537,-15.15203567293009
0.4,240,3,0.10/0.10,30,none,0.01,369,-85.27712644238812,-87.05372644238811,-128.80398966358217,-16.946656568452475
0.4,240,3,0.10/0.10,30,80,0.01,340,-82.51373733791053,-84.58643733791048,-124.80695600686576,-15.466156568452476
0.4,240,3,0.10/0.10,30,100,0.01,330,-81.37859733791052,-83.45129733791047,-123.10424600686576,-13.413098359497251
0.4,240,3,0.10/0.10,60,none,0.01,291,-50.40303644238814,-53.265336442388126,-77.03570466358221,-10.313381941586805
0.4,240,3,0.10/0.10,60,80,0.01,270,-54.890457337910526,-56.765757337910536,-83.27333600686579,-10.313381941586805
0.4,240,3,0.10/0.10,60,100,0.01,263,-54.259937337910536,-54.69212823343292,-81.60600145462699,-8.260323732631582
0.4,240,3,0.10/0.10,90,none,0.01,245,-60.48006644238815,-60.48006644238811,-90.7200996635822,-11.75801925501964
0.4,240,3,0.10/0.10,90,80,0.01,228,-53.60295733791054,-53.60295733791052,-80.4044360068658,-11.75801925501964
0.4,240,3,0.10/0.10,90,100,0.01,222,-51.47363733791053,-51.47363733791051,-77.21045600686578,-9.704961046064415
0.4,240,3,0.10/0.05,0,none,0.01,591,-78.3367473482169,-80.25773824373928,-118.46561647008654,-23.615489404273372
0.4,240,3,0.10/0.05,0,80,0.01,537,-81.44149824373929,-83.36248913926168,-123.12274281337014,-20.555789404273373
0.4,240,3,0.10/0.05,0,100,0.01,513,-74.60330824373929,-77.11649913926169,-113.16155781337014,-18.624252090840535
0.4,240,3,0.10/0.05,30,none,0.01,390,-79.53603733791051,-79.53603733791051,-119.30405600686578,-10.2437147774077
0.4,240,3,0.10/0.05,30,80,0.01,360,-80.48376823343291,-80.67246823343285,-120.82000235014934,-8.763214777407699
0.4,240,3,0.10/0.05,30,100,0.01,347,-75.91771823343291,-76.10641823343285,-113.97092735014934,-7.818677463974863
0.4,240,3,0.10/0.05,60,none,0.01,297,-44.60760733791052,-45.98482823343294,-67.600021454627,-9.918581941586805
0.4,240,3,0.10/0.05,60,80,0.01,274,-47.07167823343292,-49.00127823343291,-71.57231735014938,-9.918581941586805
0.4,240,3,0.10/0.05,60,100,0.01,266,-46.471158233432924,-48.40075823343291,-70.67153735014938,-7.865523732631582
0.4,240,3,0.10/0.05,90,none,0.01,248,-53.218387337910535,-53.21838733791054,-79.82758100686581,-10.376219255019642
0.4,240,3,0.10/0.05,90,80,0.01,233,-47.326978233432925,-47.32697823343292,-70.99046735014939,-10.376219255019642
0.4,240,3,0.10/0.05,90,100,0.01,225,-47.534158233432926,-47.534158233432926,-71.30123735014939,-8.323161046064417
0.4,300,2,none,0,none,0.01,389,1.1055016282235144,-52.7763082089552,-25.282652476254086,-20.153210797308198
0.4,300,2,none,0,80,0.01,350,-1.606228371776492,-55.721898208955196,-29.46717747625409,-16.797410797308203
0.4,300,2,none,0,100,0.01,342,-4.3550083717764885,-53.36027820895521,-31.035147476254092,-13.944931692830588
0.4,300,2,none,30,none,0.01,272,4.074191630155944,-34.494899104477604,-13.173257922082858,-20.37852373263158
0.4,300,2,none,30,80,0.01,248,-1.8209183698440548,-42.052559104477595,-22.847197922082852,-16.83514462815397
0.4,300,2,none,30,100,0.01,243,-5.727178369844054,-41.89463910447759,-26.67449792208285,-14.95984462815397
0.4,300,2,none,60,none,0.01,216,-0.37477836984406565,-36.264189104477595,-18.506872922082863,-13.58786552367636
0.4,300,2,none,60,80,0.01,200,3.288631630155937,-35.411129104477595,-14.41693292208286,-13.094365523676359
0.4,300,2,none,60,100,0.01,192,-4.178248369844059,-25.65594999999999,-17.006223369844054,-11.219065523676358
0.4,300,2,none,90,none,0.01,197,3.8815216301559228,-19.206989999999994,-5.721973369844074,-13.549586419198747
0.4,300,2,none,90,80,0.01,179,-1.9115883698440745,-21.388549999999988,-12.60586336984407,-13.056086419198746
0.4,300,2,none,90,100,0.01,173,-14.360168369844072,-23.36076925506005,-26.040552997374096,-8.232786419198748
0.4,300,2,0.15/0.05,0,none,0.01,445,-31.840048225058915,-43.9053582192616,-53.792727334689715,-14.779972986362926
0.4,300,2,0.15/0.05,0,80,0.01,397,-32.71509912058131,-37.91139912058131,-51.67079868087196,-12.016372986362926
0.4,300,2,0.15/0.05,0,100,0.01,384,-28.77505912058131,-33.97135912058131,-45.76073868087197,-9.361293881885313
0.4,300,2,0.15/0.05,30,none,0.01,313,-19.69359822312649,-29.652418223126496,-34.51980733468974,-13.930381941586806
0.4,300,2,0.15/0.05,30,80,0.01,280,-16.829989118648882,-34.583749108342474,-34.12186367282012,-11.166781941586805
0.4,300,2,0.15/0.05,30,100,0.01,270,-17.002799118648888,-35.250059108342484,-34.62782867282013,-11.090902837109194
0.4,300,2,0.15/0.05,60,none,0.01,237,-11.988058223126506,-25.741738212820096,-24.858927329536556,-10.725565523676359
0.4,300,2,0.15/0.05,60,80,0.01,214,-14.410889118648898,-27.812179108342484,-28.31697867282014,-10.232065523676358
0.4,300,2,0.15/0.05,60,100,0.01,207,-15.979169118648898,-29.873959108342483,-30.91614867282014,-8.356765523676358
0.4,300,2,0.15/0.05,90,none,0.01,208,-18.280678223126507,-30.1680382128201,-33.364697329536554,-9.700286419198745
0.4,300,2,0.15/0.05,90,80,0.01,188,-15.020409118648903,-28.52579910834249,-29.283308672820148,-9.206786419198748
0.4,300,2,0.15/0.05,90,100,0.01,181,-18.314689118648904,-31.236579108342493,-33.93297867282015,-8.726286419198749
0.4,300,0,none,0,none,0.01,437,15.56453162822353,-25.685070010306394,2.721996623070334,-23.838740150542026
0.4,300,0,none,0,80,0.01,390,14.189131628223528,-22.71517001030639,2.8315466230703326,-17.690161046064418
0.4,300,0,none,0,100,0.01,384,9.604531628223526,-22.64647001030639,-1.7187033769296693,-15.222661046064417
0.4,300,0,none,30,none,0.01,260,4.41580163015594,-18.571499999999993,-4.869948369844057,-19.20572373263158
0.4,300,0,none,30,80,0.01,237,5.333861630155942,-16.400099999999995,-2.866188369844055,-14.340244628153968
0.4,300,0,none,30,100,0.01,235,5.402561630155942,-16.400099999999995,-2.7974883698440554,-12.464944628153969
0.4,300,0,none,60,none,0.01,215,-3.447148369844065,-24.542610010306397,-15.718453374997264,-12.879386419198745
0.4,300,0,none,60,80,0.01,199,0.7851116301559316,-21.119410010306396,-9.774593374997266,-12.484586419198745
0.4,300,0,none,60,100,0.01,196,1.0812116301559307,-25.25823836984408,-11.547907554766109,-10.017086419198744
0.4,300,0,none,90,none,0.01,194,-16.245498369844075,-32.85545836984407,-32.673227554766115,-10.138607314721135
0.4,300,0,none,90,80,0.01,181,-13.494938369844077,-27.604398219261622,-27.297137479474888,-9.743807314721135
0.4,300,0,none,90,100,0.01,177,-12.248238369844078,-27.604398219261622,-26.050437479474887,-7.276307314721134
0.4,300,0,0.15/0.05,0,none,0.01,457,-22.729088225058902,-28.053200010306373,-36.75568823021209,-8.175577463974864
0.4,300,0,0.15/0.05,0,80,0.01,407,-19.73295822505891,-21.56202822505891,-30.513972337588363,-6.606198359497253
0.4,300,0,0.15/0.05,0,100,0.01,399,-19.93792822505891,-21.766998225058906,-30.821427337588364,-4.138698359497253
0.4,300,0,0.15/0.05,30,none,0.01,290,-11.557358223126501,-18.112088223126506,-20.613402334689752,-9.782661046064419
0.4,300,2,0.10/0.10,0,none,0.01,446,-47.36327732953653,-48.66767732953653,-71.6971159943048,-9.466635672930087
0.4,300,2,0.10/0.10,0,80,0.01,393,-45.88462822505892,-47.18902822505891,-69.47914233758837,-8.479635672930089
0.4,300,2,0.10/0.10,0,100,0.01,379,-43.60091822505892,-45.30011822505893,-66.25097733758838,-7.021956568452476
0.4,300,2,0.10/0.10,30,none,0.01,307,-44.31371643208172,-44.965916432081706,-66.79667464812258,-13.027210151830328
0.4,300,2,0.10/0.10,30,80,0.01,277,-41.6111073276041,-42.909807327604106,-63.06601099140616,-11.053210151830328
0.4,300,2,0.10/0.10,30,100,0.01,268,-42.44775732760411,-43.74645732760411,-64.32098599140616,-8.200731047352718
0.4,300,2,0.10/0.10,60,none,0.01,239,-20.707787327604116,-21.359987327604113,-31.387780991406174,-10.86504462815397
0.4,300,2,0.10/0.10,60,80,0.01,217,-26.086368223126506,-26.738568223126514,-39.45565233468976,-10.37154462815397
0.4,300,0,0.15/0.05,30,80,0.01,260,-11.299068223126497,-20.702818212820105,-21.65047732953655,-7.127581941586806
0.4,300,0,0.15/0.05,30,100,0.01,257,-10.608168223126498,-20.011918212820106,-20.61412732953655,-4.660081941586807
0.4,300,0,0.15/0.05,60,none,0.01,233,-1.7401782231265068,-13.923718223126517,-8.702037334689766,-4.629365523676357
0.4,300,0,0.15/0.05,60,80,0.01,209,-5.763388223126508,-11.759388223126512,-11.643082334689765,-3.444965523676359
0.4,300,0,0.15/0.05,60,100,0.01,206,-5.398588223126508,-11.394588223126515,-11.095882334689765,-1.5696655236763586
0.4,300,0,0.15/0.05,90,none,0.01,205,-14.771698223126508,-21.733118212820116,-25.638257329536565,-6.378186419198747
0.4,300,0,0.15/0.05,90,80,0.01,187,-11.065538223126511,-17.042288212820118,-19.586682329536572,-5.983386419198747
0.4,300,0,0.15/0.05,90,100,0.01,183,-9.818838223126512,-15.79558821282012,-17.716632329536573,-3.515886419198747
0.4,300,0,0.10/0.05,30,80,0.01,266,-18.228569118648885,-18.22856911864889,-27.34285367797333,-7.079481941586805
0.4,300,0,0.10/0.05,30,100,0.01,263,-17.537669118648886,-17.53766911864889,-26.306503677973332,-4.611981941586805
0.4,300,0,0.10/0.05,60,none,0.01,237,-3.9925991186488923,-11.643770010306397,-9.81448412380209,-3.059986419198747
0.4,300,0,0.10/0.05,60,80,0.01,213,-9.101509118648892,-14.471270010306398,-16.33714412380209,-3.750886419198747
0.4,300,0,0.10/0.05,60,100,0.01,210,-10.019809118648894,-15.685670010306396,-17.86264412380209,-1.8755864191987466
0.4,300,0,0.10/0.05,90,none,0.01,207,-17.258499118648892,-18.6528991186489,-26.584948677973344,-5.104907314721134
0.4,300,0,0.10/0.05,90,80,0.01,189,-12.4666391186489,-15.252170010306397,-20.0927241238021,-4.710107314721134
0.4,300,0,0.10/0.05,90,100,0.01,186,-11.775739118648897,-14.561270010306398,-19.056374123802094,-2.2426073147211345
0.4,300,0,0.10/0.10,60,100,0.01,210,-12.487309118648893,-13.825409118648901,-19.400013677973345,-2.270386419198746
0.4,300,0,0.10/0.10,90,none,0.01,205,-21.957399118648897,-22.577099118648892,-33.245948677973345,-5.9932073147211335
0.4,300,0,0.10/0.10,90,80,0.01,187,-16.573339118648903,-17.193039118648905,-25.169858677973355,-5.5984073147211335
0.4,300,0,0.10/0.10,90,100,0.01,184,-15.8824391186489,-16.502139118648902,-24.133508677973353,-3.1309073147211337
0.4,300,0,0.10/0.05,0,none,0.01,457,-29.489989120581292,-31.510289120581298,-45.245133680871945,-10.860119255019638
0.4,300,0,0.10/0.05,0,80,0.01,407,-26.4938591205813,-28.514159120581304,-40.750938680871954,-8.797240150542029
0.4,300,0,0.10/0.05,0,100,0.01,399,-28.8702291205813,-30.890529120581313,-44.31549368087195,-6.329740150542028
0.4,300,0,0.10/0.05,30,none,0.01,296,-18.881659118648884,-26.400759114784,-32.08203867604088,-9.734561046064417
0.4,300,0,0.10/0.10,0,none,0.01,449,-31.153789120581298,-39.34670912058132,-50.827143680871956,-12.330798359497253
0.4,300,0,0.10/0.10,0,80,0.01,399,-26.479759120581303,-33.42756912058132,-43.19354368087196,-9.77441925501964
0.4,300,0,0.10/0.10,0,100,0.01,391,-28.8561291205813,-35.28043912058132,-46.49634868087196,-7.30691925501964
0.4,300,0,0.10/0.10,30,none,0.01,293,-20.096059118648874,-22.458469118648885,-31.325293677973317,-10.524161046064416
0.4,300,0,0.10/0.10,30,80,0.01,263,-18.75206911864888,-22.537400010306392,-30.020769123802076,-7.375581941586804
0.4,300,0,0.10/0.10,30,100,0.01,260,-18.06116911864888,-22.537400010306385,-29.329869123802073,-4.908081941586804
0.4,300,0,0.10/0.10,60,none,0.01,237,-7.0522991186488895,-17.204360010306395,-15.654479123802087,-3.454786419198746
0.4,300,0,0.10/0.10,60,80,0.01,213,-11.569009118648896,-16.960470010306395,-20.049244123802094,-4.145686419198746
0.4,300,2,0.10/0.10,60,100,0.01,210,-26.470248223126504,-26.470248223126504,-39.705372334689756,-8.496244628153969
0.4,300,2,0.10/0.10,90,none,0.01,210,-21.702537327604123,-22.685207317297706,-33.045140986252974,-3.472365523676359
0.4,300,2,0.10/0.10,90,80,0.01,189,-17.25786822312651,-19.415068212820103,-26.965402329536563,-2.978865523676359
0.4,300,2,0.10/0.10,90,100,0.01,183,-18.837848223126514,-19.8793482128201,-28.777522329536566,-2.498365523676359
0.4,300,2,0.10/0.05,0,none,0.01,475,-43.70694732953652,-44.232547329536516,-65.82322099430478,-7.6149311953181495
0.4,300,2,0.10/0.05,0,80,0.01,418,-39.87092822505892,-40.62679821475249,-60.18432733243516,-6.627931195318148
0.4,300,2,0.10/0.05,0,100,0.01,402,-38.110718225058925,-38.6363182250589,-57.428877337588375,-5.367652090840538
0.4,300,2,0.10/0.05,30,none,0.01,319,-30.382077327604105,-30.382077327604094,-45.573115991406155,-9.15508925630794
0.4,300,2,0.10/0.05,30,80,0.01,290,-34.4897682231265,-35.283268223126505,-52.13140233468975,-7.181089256307942
0.4,300,2,0.10/0.05,30,100,0.01,277,-33.909378223126495,-35.70128822312651,-51.76002233468975,-5.634531047352718
0.4,300,2,0.10/0.05,60,none,0.01,242,-20.71765732760411,-23.579957327604106,-32.50763599140616,-8.298844628153969
0.4,300,2,0.10/0.05,60,80,0.01,220,-21.5461682231265,-23.421468223126503,-33.256902334689755,-7.80534462815397
0.4,300,2,0.10/0.05,60,100,0.01,213,-22.3248482231265,-24.200148223126508,-34.424922334689754,-5.93004462815397
0.4,300,2,0.10/0.05,90,none,0.01,211,-24.331037327604122,-25.270637327604128,-36.96635599140619,-5.248965523676358
0.4,300,2,0.10/0.05,90,80,0.01,190,-19.392868223126513,-24.689069108342483,-31.737402777297753,-4.755465523676359
0.4,300,2,0.10/0.05,90,100,0.01,183,-22.094948223126515,-26.275449108342485,-35.23267277729776,-4.274965523676359
0.4,300,3,none,0,none,0.01,339,-13.028045683276865,-46.56317910447759,-36.30963523551566,-15.493544628153971
